detected,status,numberOfTestsRun,sourceFile,mutatedClass,mutatedMethod,methodDescription,lineNumber,mutator,indexes,blocks,killingTest,description,project,version,target_mode,source_xml,local_index,killed,mutant_id
False,SURVIVED,17,CMAESOptimizer.java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer,updateBD,(D)V,768,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,,Replaced double addition with subtraction,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,327,False,Math_6f_modified_fixed_327
False,SURVIVED,18,CMAESOptimizer.java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer,doOptimize,()Lorg/apache/commons/math3/optim/PointValuePair;,458,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,,,,changed conditional boundary,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,33,False,Math_6f_modified_fixed_33
False,NO_COVERAGE,0,CMAESOptimizer.java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer,updateBD,(D)V,783,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,,Replaced double division with multiplication,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,331,False,Math_6f_modified_fixed_331
False,SURVIVED,17,CMAESOptimizer.java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer,updateCovariance,(ZLorg/apache/commons/math3/linear/RealMatrix;Lorg/apache/commons/math3/linear/RealMatrix;[ILorg/apache/commons/math3/linear/RealMatrix;)V,736,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,,,,changed conditional boundary,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,343,False,Math_6f_modified_fixed_343
False,SURVIVED,17,CMAESOptimizer.java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer,updateCovariance,(ZLorg/apache/commons/math3/linear/RealMatrix;Lorg/apache/commons/math3/linear/RealMatrix;[ILorg/apache/commons/math3/linear/RealMatrix;)V,712,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,,Replaced double subtraction with addition,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,349,False,Math_6f_modified_fixed_349
True,KILLED,4,CMAESOptimizer.java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer,updateCovariance,(ZLorg/apache/commons/math3/linear/RealMatrix;Lorg/apache/commons/math3/linear/RealMatrix;[ILorg/apache/commons/math3/linear/RealMatrix;)V,705,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testCigarWithBoundaries(org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest),negated conditional,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,364,True,Math_6f_modified_fixed_364
False,SURVIVED,17,CMAESOptimizer.java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer,updateCovariance,(ZLorg/apache/commons/math3/linear/RealMatrix;Lorg/apache/commons/math3/linear/RealMatrix;[ILorg/apache/commons/math3/linear/RealMatrix;)V,711,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,,negated conditional,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,365,False,Math_6f_modified_fixed_365
False,SURVIVED,3,CMAESOptimizer.java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer,updateCovarianceDiagonalOnly,(ZLorg/apache/commons/math3/linear/RealMatrix;)V,673,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,,Replaced double multiplication with division,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,371,False,Math_6f_modified_fixed_371
False,SURVIVED,18,CMAESOptimizer.java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer,updateEvolutionPaths,(Lorg/apache/commons/math3/linear/RealMatrix;Lorg/apache/commons/math3/linear/RealMatrix;)Z,654,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,,Replaced double division with multiplication,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,389,False,Math_6f_modified_fixed_389
False,SURVIVED,18,CMAESOptimizer.java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer,updateEvolutionPaths,(Lorg/apache/commons/math3/linear/RealMatrix;Lorg/apache/commons/math3/linear/RealMatrix;)Z,654,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,,negated conditional,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,398,False,Math_6f_modified_fixed_398
False,SURVIVED,18,CMAESOptimizer.java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer,updateEvolutionPaths,(Lorg/apache/commons/math3/linear/RealMatrix;Lorg/apache/commons/math3/linear/RealMatrix;)Z,660,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,,,,replaced boolean return with false for org/apache/commons/math3/optim/nonlinear/scalar/noderiv/CMAESOptimizer::updateEvolutionPaths,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,400,False,Math_6f_modified_fixed_400
False,SURVIVED,18,CMAESOptimizer.java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer,updateEvolutionPaths,(Lorg/apache/commons/math3/linear/RealMatrix;Lorg/apache/commons/math3/linear/RealMatrix;)Z,660,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,,,,replaced boolean return with true for org/apache/commons/math3/optim/nonlinear/scalar/noderiv/CMAESOptimizer::updateEvolutionPaths,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,401,False,Math_6f_modified_fixed_401
True,KILLED,1,LevenbergMarquardtOptimizer.java,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,checkParameters,()V,954,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testTrivial(org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest),negated conditional,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,404,True,Math_6f_modified_fixed_404
True,KILLED,1,LevenbergMarquardtOptimizer.java,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,determineLMDirection,([D[D[D[D)V,782,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testNonInvertible(org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest),Replaced double multiplication with division,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,438,True,Math_6f_modified_fixed_438
True,KILLED,1,LevenbergMarquardtOptimizer.java,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,determineLMDirection,([D[D[D[D)V,819,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testNonInvertible(org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest),Replaced double division with multiplication,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,452,True,Math_6f_modified_fixed_452
True,KILLED,1,LevenbergMarquardtOptimizer.java,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,determineLMDirection,([D[D[D[D)V,758,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testNonInvertible(org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest),negated conditional,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,457,True,Math_6f_modified_fixed_457
True,KILLED,1,LevenbergMarquardtOptimizer.java,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,determineLMParameter,([DD[D[D[D[D)V,570,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,,,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testTrivial(org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest),changed conditional boundary,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,472,True,Math_6f_modified_fixed_472
True,KILLED,3,LevenbergMarquardtOptimizer.java,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,determineLMParameter,([DD[D[D[D[D)V,609,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,,,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testControlParameters(org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest),changed conditional boundary,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,478,True,Math_6f_modified_fixed_478
False,SURVIVED,27,LevenbergMarquardtOptimizer.java,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,determineLMParameter,([DD[D[D[D[D)V,644,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,,,,changed conditional boundary,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,481,False,Math_6f_modified_fixed_481
True,KILLED,2,LevenbergMarquardtOptimizer.java,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,determineLMParameter,([DD[D[D[D[D)V,574,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testOneSet(org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest),Replaced double multiplication with division,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,495,True,Math_6f_modified_fixed_495
True,KILLED,3,LevenbergMarquardtOptimizer.java,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,determineLMParameter,([DD[D[D[D[D)V,603,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testControlParameters(org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest),Replaced double division with multiplication,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,502,True,Math_6f_modified_fixed_502
True,KILLED,3,LevenbergMarquardtOptimizer.java,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,determineLMParameter,([DD[D[D[D[D)V,603,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testControlParameters(org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest),Replaced double multiplication with division,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,503,True,Math_6f_modified_fixed_503
True,KILLED,3,LevenbergMarquardtOptimizer.java,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,determineLMParameter,([DD[D[D[D[D)V,610,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testCircleFittingBadInit(org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest),Replaced double addition with subtraction,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,505,True,Math_6f_modified_fixed_505
False,SURVIVED,27,LevenbergMarquardtOptimizer.java,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,determineLMParameter,([DD[D[D[D[D)V,625,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,,Replaced double addition with subtraction,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,513,False,Math_6f_modified_fixed_513
False,NO_COVERAGE,0,LevenbergMarquardtOptimizer.java,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,determineLMParameter,([DD[D[D[D[D)V,634,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,,Replaced double division with multiplication,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,518,False,Math_6f_modified_fixed_518
True,KILLED,1,LevenbergMarquardtOptimizer.java,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,determineLMParameter,([DD[D[D[D[D)V,570,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testTrivial(org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest),negated conditional,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,540,True,Math_6f_modified_fixed_540
True,KILLED,8,LevenbergMarquardtOptimizer.java,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,determineLMParameter,([DD[D[D[D[D)V,696,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest.testMinpackFreudensteinRoth(org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest),negated conditional,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,564,True,Math_6f_modified_fixed_564
False,SURVIVED,26,LevenbergMarquardtOptimizer.java,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,doOptimize,()Lorg/apache/commons/math3/optim/PointVectorValuePair;,470,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,,,,changed conditional boundary,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,585,False,Math_6f_modified_fixed_585
False,SURVIVED,33,LevenbergMarquardtOptimizer.java,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,doOptimize,()Lorg/apache/commons/math3/optim/PointVectorValuePair;,512,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,,,,changed conditional boundary,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,591,False,Math_6f_modified_fixed_591
True,KILLED,19,LevenbergMarquardtOptimizer.java,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,doOptimize,()Lorg/apache/commons/math3/optim/PointVectorValuePair;,355,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testControlParameters(org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest),Replaced double multiplication with division,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,600,True,Math_6f_modified_fixed_600
True,KILLED,2,LevenbergMarquardtOptimizer.java,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,doOptimize,()Lorg/apache/commons/math3/optim/PointVectorValuePair;,356,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testRedundantEquations(org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest),Replaced double addition with subtraction,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,602,True,Math_6f_modified_fixed_602
True,KILLED,1,CMAESOptimizer.java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer,doOptimize,()Lorg/apache/commons/math3/optim/PointValuePair;,498,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testMath864(org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest),Replaced double division with multiplication,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,61,True,Math_6f_modified_fixed_61
True,KILLED,1,LevenbergMarquardtOptimizer.java,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,doOptimize,()Lorg/apache/commons/math3/optim/PointVectorValuePair;,435,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testTrivial(org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest),Replaced double multiplication with division,Math,6f,modified_fixed,/kaggle/working/results_math3_10_fixed/pit_reports/Math_6f/pit-reports/mutations.xml,614,True,Math_6f_modified_fixed_614
