mutant_id,project,version,class_name,method_name,line_number,mutation_operator,original_code,mutated_code,surrounding_context,random_seed
JacksonCore_1f_mutant_320,JacksonCore,1f,com.fasterxml.jackson.core.util.TextBuffer,finishCurrentSegment,576,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (_segments == null) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  573: 
  574:     public char[] finishCurrentSegment()
  575:     {
>>576:         if (_segments == null) {
  577:             _segments = new ArrayList<char[]>();
  578:         }
  579:         _hasSegments = true;",2026
JacksonCore_2f_mutant_845,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipColon,2667,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (i > INT_SPACE) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  2664:             // either way, found colon, skip through trailing WS
  2665:         while (_inputPtr < _inputEnd || loadMore()) {
  2666:             i = _inputBuffer[_inputPtr++] & 0xFF;
>>2667:             if (i > INT_SPACE) {
  2668:                 if (i != INT_SLASH) {
  2669:                     return i;
  2670:                 }",2026
JacksonCore_9f_mutant_2660,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,loadMore,154,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (count > 0) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  151: 
  152:         if (_reader != null) {
  153:             int count = _reader.read(_inputBuffer, 0, _inputBuffer.length);
>>154:             if (count > 0) {
  155:                 _inputPtr = 0;
  156:                 _inputEnd = count;
  157:                 return true;",2026
JacksonCore_3f_mutant_446,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_matchToken,2479,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"_reportInvalidToken(matchStr.substring(0, i));",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  2476:         do {
  2477:             if (((_inputPtr >= _inputEnd) && !loadMore())
  2478:                 ||  (_inputBuffer[_inputPtr] != matchStr.charAt(i))) {
>>2479:                 _reportInvalidToken(matchStr.substring(0, i));
  2480:             }
  2481:             ++_inputPtr;
  2482:         } while (++i < len);",2026
JacksonCore_3f_mutant_1242,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,nextFieldName,889,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"_reportUnexpectedChar(i, ""was expecting comma to separate ""+_parsingContext.getTypeDesc()+"" entries"");",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  886:         // Nope: do we then expect a comma?
  887:         if (_parsingContext.expectComma()) {
  888:             if (i != INT_COMMA) {
>>889:                 _reportUnexpectedChar(i, ""was expecting comma to separate ""+_parsingContext.getTypeDesc()+"" entries"");
  890:             }
  891:             i = _skipWS();
  892:         }",2026
JacksonCore_2f_mutant_358,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_handleUnexpectedValue,2318,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (_inputPtr >= _inputEnd) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  2315:             _reportError(""Non-standard token 'Infinity': enable JsonParser.Feature.ALLOW_NON_NUMERIC_NUMBERS to allow"");
  2316:             break;
  2317:         case '+': // note: '-' is taken as number
>>2318:             if (_inputPtr >= _inputEnd) {
  2319:                 if (!loadMore()) {
  2320:                     _reportInvalidEOFInValue();
  2321:                 }",2026
JacksonCore_3f_mutant_221,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeUtf8_4,2957,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,loadMoreGuaranteed();,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  2954:         c = ((c & 0x07) << 6) | (d & 0x3F);
  2955: 
  2956:         if (_inputPtr >= _inputEnd) {
>>2957:             loadMoreGuaranteed();
  2958:         }
  2959:         d = (int) _inputBuffer[_inputPtr++];
  2960:         if ((d & 0xC0) != 0x080) {",2026
Csv_2f_mutant_15,Csv,2f,org.apache.commons.csv.CSVRecord,isSet,125,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,return isMapped(name) && mapping.get(name).intValue() < values.length;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  122:      * @return whether a given columns is mapped.
  123:      */
  124:     public boolean isSet(final String name) {
>>125:         return isMapped(name) && mapping.get(name).intValue() < values.length;
  126:     }
  127: 
  128:     /**",2026
JacksonCore_10f_mutant_2,JacksonCore,10f,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,<init>,235,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,while (curr < sz) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  232:             // work... so let's just pad it up, if so
  233:             if ((sz & (sz - 1)) != 0) { // only true if it's 2^N
  234:                 int curr = MIN_HASH_SIZE;
>>235:                 while (curr < sz) {
  236:                     curr += curr;
  237:                 }
  238:                 sz = curr;",2026
JacksonCore_3f_mutant_1306,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,nextToken,711,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"_reportUnexpectedChar(i, ""was expecting a colon to separate field name and value"");",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  708:         } else {
  709:             i = _skipWS();
  710:             if (i != INT_COLON) {
>>711:                 _reportUnexpectedChar(i, ""was expecting a colon to separate field name and value"");
  712:             }
  713:         }
  714:         i = _skipWS();",2026
JacksonCore_2f_mutant_1548,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_decodeEscaped,1859,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,return (char) value;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,"  1856:             }
  1857:             value = (value << 4) | digit;
  1858:         }
>>1859:         return (char) value;
  1860:     }
  1861: 
  1862:     /**",2026
JacksonCore_3f_mutant_36,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeBase64,3248,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,decodedData = (decodedData << 6) | bits;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  3245:                 }
  3246:             }
  3247:             // otherwise, our triplet is now complete
>>3248:             decodedData = (decodedData << 6) | bits;
  3249:             builder.appendThreeBytes(decodedData);
  3250:         }
  3251:     }",2026
Csv_6f_mutant_19,Csv,6f,org.apache.commons.csv.CSVRecord,putIn,182,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (col < values.length) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  179:     <M extends Map<String, String>> M putIn(final M map) {
  180:         for (final Entry<String, Integer> entry : mapping.entrySet()) {
  181:             final int col = entry.getValue().intValue();
>>182:             if (col < values.length) {
  183:                 map.put(entry.getKey(), values[col]);
  184:             }
  185:         }",2026
JacksonCore_3f_mutant_1410,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,parseLongName,1625,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"return findName(_quadBuffer, qlen, q, 4);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  1622:             i = _inputBuffer[_inputPtr++] & 0xFF;
  1623:             if (codes[i] != 0) {
  1624:                 if (i == INT_QUOTE) {
>>1625:                     return findName(_quadBuffer, qlen, q, 4);
  1626:                 }
  1627:                 return parseEscapedName(_quadBuffer, qlen, q, i, 4);
  1628:             }",2026
JacksonCore_9f_mutant_796,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_readBinary,589,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (_inputPtr >= _inputEnd) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  586:                 }
  587:                 if (bits == Base64Variant.BASE64_VALUE_PADDING) {
  588:                     // Ok, must get padding
>>589:                     if (_inputPtr >= _inputEnd) {
  590:                         loadMoreGuaranteed();
  591:                     }
  592:                     ch = _inputBuffer[_inputPtr++] & 0xFF;",2026
JacksonCore_9f_mutant_1498,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,nextTextValue,1222,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (_currToken == JsonToken.FIELD_NAME) { // mostly copied from '_nextAfterName',PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  1219:     public String nextTextValue() throws IOException
  1220:     {
  1221:         // two distinct cases; either got name and we know next type, or 'other'
>>1222:         if (_currToken == JsonToken.FIELD_NAME) { // mostly copied from '_nextAfterName'
  1223:             _nameCopied = false;
  1224:             JsonToken t = _nextToken;
  1225:             _nextToken = null;",2026
JacksonCore_9f_mutant_86,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeCharForError,3223,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,c = (c << 6) | (d & 0x3F);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  3220:             if ((d & 0xC0) != 0x080) {
  3221:                 _reportInvalidOther(d & 0xFF);
  3222:             }
>>3223:             c = (c << 6) | (d & 0x3F);
  3224: 
  3225:             if (needed > 1) { // needed == 1 means 2 bytes total
  3226:                 d = nextByte(); // 3rd byte",2026
JacksonCore_2f_mutant_757,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_readBinary,527,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"if (ch == '""' && !b64variant.usesPadding()) {",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  524:             if (bits < 0) {
  525:                 if (bits != Base64Variant.BASE64_VALUE_PADDING) {
  526:                     // as per [JACKSON-631], could also just be 'missing'  padding
>>527:                     if (ch == '""' && !b64variant.usesPadding()) {
  528:                         decodedData >>= 4;
  529:                         buffer[outputPtr++] = (byte) decodedData;
  530:                         break;",2026
JacksonCore_2f_mutant_1286,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,nextToken,648,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (i == INT_RCURLY) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  645:             _parsingContext = _parsingContext.getParent();
  646:             return (_currToken = JsonToken.END_ARRAY);
  647:         }
>>648:         if (i == INT_RCURLY) {
  649:             if (!_parsingContext.inObject()) {
  650:                 _reportMismatchedEndMarker(i, ']');
  651:             }",2026
JacksonCore_3f_mutant_305,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_handleApos,2402,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if ((_inputEnd - _inputPtr) >= 2) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  2399:                 c = _decodeUtf8_2(c);
  2400:                 break;
  2401:             case 3: // 3-byte UTF
>>2402:                 if ((_inputEnd - _inputPtr) >= 2) {
  2403:                     c = _decodeUtf8_3fast(c);
  2404:                 } else {
  2405:                     c = _decodeUtf8_3(c);",2026
JacksonCore_2f_mutant_970,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipWS,2552,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,return i;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,"  2549:                 break;
  2550:             case '#':
  2551:                 if (!_skipYAMLComment()) {
>>2552:                     return i;
  2553:                 }
  2554:                 break;
  2555:             default: // e.g. -1",2026
JacksonCore_2f_mutant_333,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_handleOddName,1817,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (qlen >= quads.length) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  1814:         }
  1815: 
  1816:         if (currQuadBytes > 0) {
>>1817:             if (qlen >= quads.length) {
  1818:                 _quadBuffer = quads = growArrayBy(quads, quads.length);
  1819:             }
  1820:             quads[qlen++] = currQuad;",2026
JacksonCore_9f_mutant_35,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeBase64,3587,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,decodedData >>= 2;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  3584:                 if (bits != Base64Variant.BASE64_VALUE_PADDING) {
  3585:                     // as per [JACKSON-631], could also just be 'missing'  padding
  3586:                     if (ch == '""' && !b64variant.usesPadding()) {
>>3587:                         decodedData >>= 2;
  3588:                         builder.appendTwoBytes(decodedData);
  3589:                         return builder.toByteArray();
  3590:                     }",2026
JacksonCore_9f_mutant_158,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeUtf8_3,3271,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,int c = (c1 << 6) | (d & 0x3F);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  3268:         if ((d & 0xC0) != 0x080) {
  3269:             _reportInvalidOther(d & 0xFF, _inputPtr);
  3270:         }
>>3271:         int c = (c1 << 6) | (d & 0x3F);
  3272:         if (_inputPtr >= _inputEnd) {
  3273:             loadMoreGuaranteed();
  3274:         }",2026
Codec_9f_mutant_19,Codec,9f,org.apache.commons.codec.binary.Base64,containsBase64Byte,656,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,return false;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,"  653:                 return true;
  654:             }
  655:         }
>>656:         return false;
  657:     }
  658: 
  659:     /**",2026
