mutant_id,project,version,class_name,method_name,line_number,mutation_operator,original_code,mutated_code,surrounding_context,usefulness_score,short_reason,api_status,checkpoint_status,timestamp,model,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd,latency_seconds,rank
MUT_0118,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (b.compareTo(BigDecimal.valueOf(d.doubleValue())) == 0) {,"// PIT Mutated: negated conditional
if (b.compareTo(BigDecimal.valueOf(d.doubleValue())) == 0) {","            }
            if (!d.isInfinite() && !(d.doubleValue() == 0.0D && !isZero(mant, dec))) {
                final BigDecimal b = createBigDecimal(str);
                if (b.compareTo(BigDecimal.valueOf(d.doubleValue())) == 0) {
                    return d;
                }
                return b;
",1,"Equivalent mutation, no change in behavior.",success,done,2026-06-27T22:19:35,gpt-4o-mini,2827,408,3235,0.0,7.734,379
MUT_0146,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isAllZeros,,BooleanFalseReturnValsMutator,return true;,"// PIT Mutated: replaced boolean return with false for org/apache/commons/lang3/math/NumberUtils::isAllZeros
return true;","     */
    private static boolean isAllZeros(final String str) {
        if (str == null) {
            return true;
        }
        for (int i = str.length() - 1; i >= 0; i--) {
            if (str.charAt(i) != '0') {
",1,No effective change; return value remains true.,success,done,2026-06-27T22:19:57,gpt-4o-mini,2247,414,2661,0.0,8.265,380
MUT_0147,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isAllZeros,,BooleanFalseReturnValsMutator,return true;,"// PIT Mutated: replaced boolean return with false for org/apache/commons/lang3/math/NumberUtils::isAllZeros
return true;","                return false;
            }
        }
        return true;
    }

    /**
",1,No effective change; return value remains true.,success,done,2026-06-27T22:19:57,gpt-4o-mini,2247,414,2661,0.0,8.265,381
MUT_0161,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,MathMutator,int i = start + 1;,"// PIT Mutated: Replaced integer addition with subtraction
int i = start + 1;","            }
            if (Character.isDigit(chars[start + 1])) {
                // leading 0, but not hex, must be octal
                int i = start + 1;
                for (; i < chars.length; i++) {
                    if (!CharUtils.isOctal(chars[i])) {
                        return false;
",1,"Trivial mutation, no change in logic.",success,done,2026-06-27T22:20:17,gpt-4o-mini,2878,420,3298,0.0,7.559,382
MUT_0162,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,MathMutator,while (i < sz || i < sz + 1 && allowSigns && !foundDigit) {,"// PIT Mutated: Replaced integer addition with subtraction
while (i < sz || i < sz + 1 && allowSigns && !foundDigit) {","        int i = start;
        // loop to the next to last char or to the last char if we need another digit to
        // make a valid number (e.g. chars[0..5] = ""1234E"")
        while (i < sz || i < sz + 1 && allowSigns && !foundDigit) {
            if (CharUtils.isAsciiNumeric(chars[i])) {
                foundDigit = true;
                allowSigns = false;
",1,"Trivial mutation, no change in logic.",success,done,2026-06-27T22:20:17,gpt-4o-mini,2878,420,3298,0.0,7.559,383
MUT_0171,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,for (; i < chars.length; i++) {,"// PIT Mutated: negated conditional
for (; i < chars.length; i++) {","                    return false; // str == ""0x""
                }
                // checking hex (it can't be anything else)
                for (; i < chars.length; i++) {
                    if (!CharUtils.isHex(chars[i])) {
                        return false;
                    }
",1,"Trivial mutation, no change in logic.",success,done,2026-06-27T22:20:24,gpt-4o-mini,2391,417,2808,0.0,9.067,384
MUT_0172,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (!CharUtils.isHex(chars[i])) {,"// PIT Mutated: negated conditional
if (!CharUtils.isHex(chars[i])) {","                }
                // checking hex (it can't be anything else)
                for (; i < chars.length; i++) {
                    if (!CharUtils.isHex(chars[i])) {
                        return false;
                    }
                }
",1,"Trivial mutation, no change in logic.",success,done,2026-06-27T22:20:24,gpt-4o-mini,2391,417,2808,0.0,9.067,385
MUT_0173,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (Character.isDigit(chars[start + 1])) {,"// PIT Mutated: negated conditional
if (Character.isDigit(chars[start + 1])) {","                }
                return true;
            }
            if (Character.isDigit(chars[start + 1])) {
                // leading 0, but not hex, must be octal
                int i = start + 1;
                for (; i < chars.length; i++) {
",1,"Trivial mutation, no change in logic.",success,done,2026-06-27T22:20:24,gpt-4o-mini,2391,417,2808,0.0,9.067,386
MUT_0174,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,for (; i < chars.length; i++) {,"// PIT Mutated: negated conditional
for (; i < chars.length; i++) {","            if (Character.isDigit(chars[start + 1])) {
                // leading 0, but not hex, must be octal
                int i = start + 1;
                for (; i < chars.length; i++) {
                    if (!CharUtils.isOctal(chars[i])) {
                        return false;
                    }
",1,"Trivial mutation, no change in logic.",success,done,2026-06-27T22:20:24,gpt-4o-mini,2391,417,2808,0.0,9.067,387
MUT_0175,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (!CharUtils.isOctal(chars[i])) {,"// PIT Mutated: negated conditional
if (!CharUtils.isOctal(chars[i])) {","                // leading 0, but not hex, must be octal
                int i = start + 1;
                for (; i < chars.length; i++) {
                    if (!CharUtils.isOctal(chars[i])) {
                        return false;
                    }
                }
",1,"Trivial mutation, no change in logic.",success,done,2026-06-27T22:20:24,gpt-4o-mini,2391,417,2808,0.0,9.067,388
MUT_0182,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (hasDecPoint || hasExp) {,"// PIT Mutated: negated conditional
if (hasDecPoint || hasExp) {","                foundDigit = true;
                allowSigns = false;
            } else if (chars[i] == '.') {
                if (hasDecPoint || hasExp) {
                    // two decimal points or dec in exponent
                    return false;
                }
",1,"Equivalent mutation, no effect on behavior.",success,done,2026-06-27T22:20:33,gpt-4o-mini,2026,408,2434,0.0,7.728,389
MUT_0183,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (hasDecPoint || hasExp) {,"// PIT Mutated: negated conditional
if (hasDecPoint || hasExp) {","                foundDigit = true;
                allowSigns = false;
            } else if (chars[i] == '.') {
                if (hasDecPoint || hasExp) {
                    // two decimal points or dec in exponent
                    return false;
                }
",1,"Equivalent mutation, no effect on behavior.",success,done,2026-06-27T22:20:33,gpt-4o-mini,2026,408,2434,0.0,7.728,390
MUT_0186,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (hasExp) {,"// PIT Mutated: negated conditional
if (hasExp) {","                hasDecPoint = true;
            } else if (chars[i] == 'e' || chars[i] == 'E') {
                // we've already taken care of hex.
                if (hasExp) {
                    // two E's
                    return false;
                }
",1,"Equivalent mutation, no effect on behavior.",success,done,2026-06-27T22:20:33,gpt-4o-mini,2026,408,2434,0.0,7.728,391
MUT_0190,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (i < chars.length) {,"// PIT Mutated: negated conditional
if (i < chars.length) {","            }
            i++;
        }
        if (i < chars.length) {
            if (CharUtils.isAsciiNumeric(chars[i])) {
                // no type qualifier, OK
                return true;
",1,"Equivalent mutation, no effect on behavior.",success,done,2026-06-27T22:20:33,gpt-4o-mini,2026,408,2434,0.0,7.728,392
MUT_0191,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (CharUtils.isAsciiNumeric(chars[i])) {,"// PIT Mutated: negated conditional
if (CharUtils.isAsciiNumeric(chars[i])) {","            i++;
        }
        if (i < chars.length) {
            if (CharUtils.isAsciiNumeric(chars[i])) {
                // no type qualifier, OK
                return true;
            }
",1,"Trivial mutation, no change in behavior.",success,done,2026-06-27T22:20:41,gpt-4o-mini,2403,420,2823,0.0,8.169,393
MUT_0192,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (chars[i] == 'e' || chars[i] == 'E') {,"// PIT Mutated: negated conditional
if (chars[i] == 'e' || chars[i] == 'E') {","                // no type qualifier, OK
                return true;
            }
            if (chars[i] == 'e' || chars[i] == 'E') {
                // can't have an E at the last byte
                return false;
            }
",1,"Trivial mutation, no change in behavior.",success,done,2026-06-27T22:20:41,gpt-4o-mini,2403,420,2823,0.0,8.169,394
MUT_0193,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (chars[i] == 'e' || chars[i] == 'E') {,"// PIT Mutated: negated conditional
if (chars[i] == 'e' || chars[i] == 'E') {","                // no type qualifier, OK
                return true;
            }
            if (chars[i] == 'e' || chars[i] == 'E') {
                // can't have an E at the last byte
                return false;
            }
",1,"Trivial mutation, no change in behavior.",success,done,2026-06-27T22:20:41,gpt-4o-mini,2403,420,2823,0.0,8.169,395
MUT_0194,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (chars[i] == '.') {,"// PIT Mutated: negated conditional
if (chars[i] == '.') {","                // can't have an E at the last byte
                return false;
            }
            if (chars[i] == '.') {
                if (hasDecPoint || hasExp) {
                    // two decimal points or dec in exponent
                    return false;
",1,"Trivial mutation, no change in behavior.",success,done,2026-06-27T22:20:41,gpt-4o-mini,2403,420,2823,0.0,8.169,396
MUT_0195,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (hasDecPoint || hasExp) {,"// PIT Mutated: negated conditional
if (hasDecPoint || hasExp) {","                return false;
            }
            if (chars[i] == '.') {
                if (hasDecPoint || hasExp) {
                    // two decimal points or dec in exponent
                    return false;
                }
",1,"Trivial mutation, no change in behavior.",success,done,2026-06-27T22:20:41,gpt-4o-mini,2403,420,2823,0.0,8.169,397
MUT_0196,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (hasDecPoint || hasExp) {,"// PIT Mutated: negated conditional
if (hasDecPoint || hasExp) {","                return false;
            }
            if (chars[i] == '.') {
                if (hasDecPoint || hasExp) {
                    // two decimal points or dec in exponent
                    return false;
                }
",1,"Trivial mutation, no change in behavior.",success,done,2026-06-27T22:20:41,gpt-4o-mini,2403,420,2823,0.0,8.169,398
MUT_0202,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (chars[i] == 'l' || chars[i] == 'L') {,"// PIT Mutated: negated conditional
if (chars[i] == 'l' || chars[i] == 'L') {","            if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {
                return foundDigit;
            }
            if (chars[i] == 'l' || chars[i] == 'L') {
                // not allowing L with an exponent or decimal point
                return foundDigit && !hasExp && !hasDecPoint;
            }
",1,No change in logic; condition remains the same.,success,done,2026-06-27T22:20:49,gpt-4o-mini,2257,434,2691,0.0,8.727,399
MUT_0203,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (chars[i] == 'l' || chars[i] == 'L') {,"// PIT Mutated: negated conditional
if (chars[i] == 'l' || chars[i] == 'L') {","            if (!allowSigns && (chars[i] == 'd' || chars[i] == 'D' || chars[i] == 'f' || chars[i] == 'F')) {
                return foundDigit;
            }
            if (chars[i] == 'l' || chars[i] == 'L') {
                // not allowing L with an exponent or decimal point
                return foundDigit && !hasExp && !hasDecPoint;
            }
",1,No change in logic; condition remains the same.,success,done,2026-06-27T22:20:49,gpt-4o-mini,2257,434,2691,0.0,8.727,400
