mutant_id,project,version,class_name,method_name,line_number,mutation_operator,original_code,mutated_code,surrounding_context,random_seed
Codec_7f_mutant_197,Codec,7f,org.apache.commons.codec.binary.Base64,getEncodeLength,984,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,long mod = len % 4;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  981:         chunkSize = (chunkSize / 4) * 4;
  982: 
  983:         long len = (pArray.length * 4) / 3;
>>984:         long mod = len % 4;
  985:         if (mod != 0) {
  986:             len += 4 - mod;
  987:         }",42
JacksonCore_2f_mutant_804,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipCComment,2718,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (_inputPtr >= _inputEnd && !loadMore()) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  2715:             if (code != 0) {
  2716:                 switch (code) {
  2717:                 case '*':
>>2718:                     if (_inputPtr >= _inputEnd && !loadMore()) {
  2719:                         break main_loop;
  2720:                     }
  2721:                     if (_inputBuffer[_inputPtr] == INT_SLASH) {",42
JacksonCore_9f_mutant_935,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipColonFast,1077,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,i = (int) _inputBuffer[ptr++];,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  1074:                     return i;
  1075:                 }
  1076:             } else if (i == INT_SPACE || i == INT_TAB) {
>>1077:                 i = (int) _inputBuffer[ptr++];
  1078:                 if (i > INT_SPACE) {
  1079:                     if (i != INT_SLASH && i != INT_HASH) {
  1080:                         _inputPtr = ptr;",42
JacksonCore_2f_mutant_1491,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_decodeBase64,1922,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,} while (ch <= INT_SPACE);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  1919:                     loadMoreGuaranteed();
  1920:                 }
  1921:                 ch = _inputBuffer[_inputPtr++];
>>1922:             } while (ch <= INT_SPACE);
  1923:             int bits = b64variant.decodeBase64Char(ch);
  1924:             if (bits < 0) {
  1925:                 if (ch == '""') { // reached the end, fair and square?",42
JacksonCore_9f_mutant_1002,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipString,2540,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (c == INT_QUOTE) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  2537:                 _inputPtr = ptr;
  2538:             }
  2539:             // Ok: end marker, escape or multi-byte?
>>2540:             if (c == INT_QUOTE) {
  2541:                 break main_loop;
  2542:             }
  2543: ",42
JacksonCore_9f_mutant_305,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_handleApos,2704,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,outBuf[outPtr++] = (char) c;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  2701:                 outPtr = 0;
  2702:             }
  2703:             // Ok, let's add char to output:
>>2704:             outBuf[outPtr++] = (char) c;
  2705:         }
  2706:         _textBuffer.setCurrentLength(outPtr);
  2707: ",42
JacksonCore_9f_mutant_2380,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_skipColon,1717,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,i = (int) _inputBuffer[++_inputPtr];,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1714:                 return i;
  1715:             }
  1716:             if (i == INT_SPACE || i == INT_TAB) {
>>1717:                 i = (int) _inputBuffer[++_inputPtr];
  1718:                 if (i > INT_SPACE) {
  1719:                     if (i == INT_SLASH || i == INT_HASH) {
  1720:                         return _skipColon2(true);",42
JacksonCore_2f_mutant_1268,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,nextTextValue,1072,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,} else if (t == JsonToken.START_OBJECT) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  1069:             }
  1070:             if (t == JsonToken.START_ARRAY) {
  1071:                 _parsingContext = _parsingContext.createChildArrayContext(_tokenInputRow, _tokenInputCol);
>>1072:             } else if (t == JsonToken.START_OBJECT) {
  1073:                 _parsingContext = _parsingContext.createChildObjectContext(_tokenInputRow, _tokenInputCol);
  1074:             }
  1075:             return null;",42
JacksonCore_3f_mutant_429,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_matchToken,2477,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (((_inputPtr >= _inputEnd) && !loadMore()),PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  2474:         final int len = matchStr.length();
  2475: 
  2476:         do {
>>2477:             if (((_inputPtr >= _inputEnd) && !loadMore())
  2478:                 ||  (_inputBuffer[_inputPtr] != matchStr.charAt(i))) {
  2479:                 _reportInvalidToken(matchStr.substring(0, i));
  2480:             }",42
Codec_1f_mutant_81,Codec,1f,org.apache.commons.codec.language.Metaphone,metaphone,173,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"isNextChar(local, n, 'H') ) { // SCH->sk",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  170:                         break; // CI,CE,CY -> S
  171:                     }
  172:                     if (isPreviousChar(local, n, 'S') &&
>>173: 						isNextChar(local, n, 'H') ) { // SCH->sk
  174:                         code.append('K') ;
  175:                         break ;
  176:                     }",42
Csv_8f_mutant_25,Csv,8f,org.apache.commons.csv.CSVFormat,equals,330,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,return true;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,"  327:     @Override
  328:     public boolean equals(final Object obj) {
  329:         if (this == obj) {
>>330:             return true;
  331:         }
  332:         if (obj == null) {
  333:             return false;",42
JacksonCore_10f_mutant_187,JacksonCore,10f,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,_verifyLongName,741,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,if (q[ix++] != hashArea[spillOffset++]) return false;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  738:         case 4: // always at least 4
  739:             if (q[ix++] != hashArea[spillOffset++]) return false;
  740:             if (q[ix++] != hashArea[spillOffset++]) return false;
>>741:             if (q[ix++] != hashArea[spillOffset++]) return false;
  742:             if (q[ix++] != hashArea[spillOffset++]) return false;
  743:         }
  744:         return true;",42
JacksonCore_9f_mutant_411,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_loadToHaveAtLeast,208,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (amount > 0 && _inputPtr > 0) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  205:         }
  206:         // Need to move remaining data in front?
  207:         int amount = _inputEnd - _inputPtr;
>>208:         if (amount > 0 && _inputPtr > 0) {
  209:             _currInputProcessed += _inputPtr;
  210:             _currInputRowStart -= _inputPtr;
  211:             System.arraycopy(_inputBuffer, _inputPtr, _inputBuffer, 0, amount);",42
Codec_2f_mutant_179,Codec,2f,org.apache.commons.codec.binary.Base64,encodeBase64,711,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"System.arraycopy(buf, 0, smallerBuf, 0, b64.pos);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  708:         // final length is a bit smaller.
  709:         if (urlSafe && b64.pos < buf.length) {
  710:             byte[] smallerBuf = new byte[b64.pos];
>>711:             System.arraycopy(buf, 0, smallerBuf, 0, b64.pos);
  712:             buf = smallerBuf;
  713:         }
  714:         return buf;",42
JacksonCore_9f_mutant_1465,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,nextFieldName,935,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"if (ptr == end) { // yes, match!",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  932:                     int offset = 0;
  933:                     int ptr = _inputPtr;
  934:                     while (true) {
>>935:                         if (ptr == end) { // yes, match!
  936:                             _parsingContext.setCurrentName(str.getValue());
  937:                             _isNextTokenNameYes(_skipColonFast(ptr+1));
  938:                             return true;",42
JacksonCore_3f_mutant_1368,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,parseEscapedName,1750,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (!loadMore()) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  1747:                 currQuadBytes = 1;
  1748:             }
  1749:             if (_inputPtr >= _inputEnd) {
>>1750:                 if (!loadMore()) {
  1751:                     _reportInvalidEOF("" in field name"");
  1752:                 }
  1753:             }",42
JacksonCore_9f_mutant_83,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeCharForError,3215,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,_reportInvalidInitial(c & 0xFF);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  3212:                 c &= 0x07;
  3213:                 needed = 3;
  3214:             } else {
>>3215:                 _reportInvalidInitial(c & 0xFF);
  3216:                 needed = 1; // never gets here
  3217:             }
  3218: ",42
JacksonCore_2f_mutant_1032,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,addName,2026,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,++ix;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  2023:             int ch = quads[ix >> 2]; // current quad, need to shift+mask
  2024:             int byteIx = (ix & 3);
  2025:             ch = (ch >> ((3 - byteIx) << 3)) & 0xFF;
>>2026:             ++ix;
  2027: 
  2028:             if (ch > 127) { // multi-byte
  2029:                 int needed;",42
JacksonCore_2f_mutant_227,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_finishString,2133,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,++ptr;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  2130:                 }
  2131:                 break;
  2132:             }
>>2133:             ++ptr;
  2134:             outBuf[outPtr++] = (char) c;
  2135:         }
  2136:         _inputPtr = ptr;",42
JacksonCore_2f_mutant_645,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseNumber,1226,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,c = (int) _inputBuffer[_inputPtr++] & 0xFF;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1223:                 // Long enough to be split across boundary, so:
  1224:                 return _parserNumber2(outBuf, outPtr, negative, intLen);
  1225:             }
>>1226:             c = (int) _inputBuffer[_inputPtr++] & 0xFF;
  1227:             if (c < INT_0 || c > INT_9) {
  1228:                 break;
  1229:             }",42
JacksonCore_2f_mutant_407,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_isNextTokenNameYes,962,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"_matchToken(""null"", 1);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  959:             _nextToken = JsonToken.VALUE_FALSE;
  960:             return;
  961:         case 'n':
>>962:             _matchToken(""null"", 1);
  963:             _nextToken = JsonToken.VALUE_NULL;
  964:             return;
  965:         case '-':",42
JacksonCore_3f_mutant_49,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeBase64,3202,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (bits == Base64Variant.BASE64_VALUE_PADDING) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  3199:                     }
  3200:                     bits = _decodeBase64Escape(b64variant, ch, 2);
  3201:                 }
>>3202:                 if (bits == Base64Variant.BASE64_VALUE_PADDING) {
  3203:                     // Ok, must get padding
  3204:                     if (_inputPtr >= _inputEnd) {
  3205:                         loadMoreGuaranteed();",42
JacksonCore_9f_mutant_470,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_nextTokenNotInObject,821,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"_matchToken(""null"", 1);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  818:             _matchToken(""false"", 1);
  819:             return (_currToken = JsonToken.VALUE_FALSE);
  820:         case 'n':
>>821:             _matchToken(""null"", 1);
  822:             return (_currToken = JsonToken.VALUE_NULL);
  823:         case '-':
  824:             return (_currToken = _parseNegNumber());",42
JacksonCore_4f_mutant_61,JacksonCore,4f,com.fasterxml.jackson.core.util.TextBuffer,contentsAsDecimal,376,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if ((_inputStart >= 0) && (_inputBuffer != null)) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  373:             return NumberInput.parseBigDecimal(_resultArray);
  374:         }
  375:         // Or a shared buffer?
>>376:         if ((_inputStart >= 0) && (_inputBuffer != null)) {
  377:             return NumberInput.parseBigDecimal(_inputBuffer, _inputStart, _inputLen);
  378:         }
  379:         // Or if not, just a single buffer (the usual case)",42
JacksonCore_2f_mutant_449,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_nextAfterName,803,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,return (_currToken = t);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  800:         } else if (t == JsonToken.START_OBJECT) {
  801:             _parsingContext = _parsingContext.createChildObjectContext(_tokenInputRow, _tokenInputCol);
  802:         }
>>803:         return (_currToken = t);
  804:     }
  805: 
  806:     @Override",42
